movie_id,character,actor
2059,Ben Gates,Nicolas Cage
2059,Abigail Chase,Diane Kruger
2059,Riley Poole,Justin Bartha
2059,Ian Howe,Sean Bean
2059,Patrick Gates,Jon Voight
2059,Sadusky,Harvey Keitel
2059,John Adams Gates,Christopher Plummer
2059,Shaw,David Dayan Fisher
2059,Powell,Stewart Finlay-McLennan
2059,Shippen,Oleg Taktarov
2048,Del Spooner,Will Smith
2048,Susan Calvin,Bridget Moynahan
2048,Sonny,Alan Tudyk
2048,Dr. Alfred Lanning,James Cromwell
2048,Lawrence Robertson,Bruce Greenwood
2048,Farber,Shia LaBeouf
2048,Lt. John Bergin,Chi McBride
2048,Baldez,Jerry Wasserman
2048,Chin,Peter Shinkoda
2048,Chin,Terry Chen
5255,Hero Boy / Father / Conductor / Hobo / Scrooge / Santa Claus (voice),Tom Hanks
5255,Smokey / Steamer (voice),Michael Jeter
5255,Hero Girl (voice),Nona Gaye
5255,Lonely Boy Billy (voice),Peter Scolari
5255,Know-It-All (voice),Eddie Deezen
5255,Sister Sarah / Mother (voice),Leslie Zemeckis
5255,Elf Lieutenant (voice),Steven Tyler
5255,Red Head Girl (voice),Julene Renee
5255,Toothless Boy (voice),Chris Coppola
5255,Elf General (voice),Charles Fleischer
7131,Van Helsing,Hugh Jackman
7131,Anna Valerious,Kate Beckinsale
7131,Count Vladislaus Dracula,Richard Roxburgh
7131,Carl,David Wenham
7131,Frankenstein's Monster,Shuler Hensley
7131,Aleera,Elena Anaya
7131,Velkan,Will Kemp
7131,Igor,Kevin J. O'Connor
7131,Cardinal Jinette,Alun Armstrong
7131,Verona,Silvia Colloca
2502,Jason Bourne,Matt Damon
2502,Marie Helene Kreutz,Franka Potente
2502,Ward Abbott,Brian Cox
2502,Nicky Parsons,Julia Stiles
2502,Kirill,Karl Urban
2502,Danny Zorn,Gabriel Mann
2502,Pamela Landy,Joan Allen
2502,Jarda,Marton Csokas
2502,Tom Cronin,Tom Gallop
2502,Teddy,John Bedford Lloyd
6947,Ivy Walker,Bryce Dallas Howard
6947,Lucius Hunt,Joaquin Phoenix
6947,Noah Percy,Adrien Brody
6947,Edward Walker,William Hurt
6947,Alice Hunt,Sigourney Weaver
6947,August Nicholson,Brendan Gleeson
6947,Mrs. Clack,Cherry Jones
6947,Vivian Percy,Celia Weston
6947,Robert Percy,John Christopher Jones
6947,Victor,Frank Collison
4935,Hauru,Takuya Kimura
4935,Arechi no Majo,Akihiro Miwa
4935,Karushifâ,Tatsuya Gashûin
4935,Koshô,Mitsunori Isaki
4935,Kakashi no Kabu,Yo Oizumi
4935,Kokuô,Akio Ohtsuka
4935,Hin,Daijiro Harada
4935,Sariman,Haruko Kato
594,Viktor Navorski,Tom Hanks
594,Amelia Warren,Catherine Zeta-Jones
594,Frank Dixon,Stanley Tucci
594,Mulroy,Chi McBride
594,Enrique Cruz,Diego Luna
594,Thurman,Barry Shabaka Henley
594,Gupta Rajan,Kumar Pallana
594,Torres,Zoe Saldana
594,Salchak,Eddie Jones
594,Karl Iverson,Jude Ciccolella
1538,Vincent,Tom Cruise
1538,Max,Jamie Foxx
1538,Annie,Jada Pinkett Smith
1538,Detective Fanning,Mark Ruffalo
1538,Richard Weidner,Peter Berg
1538,Pedrosa,Bruce McGill
1538,Ida,Irma P. Hall
1538,Daniel,Barry Shabaka Henley
1538,Felix Reyes-Torrena,Javier Bardem
1538,Mugger,Steven Kozlowski
70,Frankie Dunn,Clint Eastwood
70,Maggie Fitzgerald,Hilary Swank
70,Eddie Scrap-Iron Dupris,Morgan Freeman
70,Danger Barch,Jay Baruchel
70,Big Willie Little,Mike Colter
70,Billie 'The Blue Bear',Lucia Rijker
70,Father Horvak,Brían F. O'Byrne
70,Shawrelle Berry,Anthony Mackie
70,Earline Fitzgerald,Margo Martindale
70,Mardell Fitzgerald,Riki Lindhome
674,Harry Potter,Daniel Radcliffe
674,Ron Weasley,Rupert Grint
674,Hermione Granger,Emma Watson
674,Lord Voldemort,Ralph Fiennes
674,Albus Dumbledore,Michael Gambon
674,Severus Snape,Alan Rickman
674,Rubeus Hagrid,Robbie Coltrane
674,"Alastor ""Mad-Eye"" Moody",Brendan Gleeson
674,Rita Skeeter,Miranda Richardson
674,Sirius Black,Gary Oldman
1895,Obi-Wan Kenobi,Ewan McGregor
1895,Padmé Amidala,Natalie Portman
1895,Anakin Skywalker / Darth Vader,Hayden Christensen
1895,Chancellor Palpatine / Darth Sidious,Ian McDiarmid
1895,Mace Windu,Samuel L. Jackson
1895,Count Dooku,Christopher Lee
1895,C-3PO,Anthony Daniels
1895,R2-D2,Kenny Baker
1895,Yoda (Voice),Frank Oz
1895,Senator Bail Organa,Jimmy Smits
411,Peter Pevensie,William Moseley
411,Susan Pevensie,Anna Popplewell
411,Edmund Pevensie,Skandar Keynes
411,Lucy Pevensie,Georgie Henley
411,Aslan (voice),Liam Neeson
411,White Witch,Tilda Swinton
411,"Mr. Tumnus, the Faun",James McAvoy
411,Professor Kirke,Jim Broadbent
411,Ginarrbrik,Kiran Shah
411,Father Christmas,James Cosmo
74,Ray Ferrier,Tom Cruise
74,Rachel Ferrier,Dakota Fanning
74,Mary-Ann,Miranda Otto
74,Robbie Ferrier,Justin Chatwin
74,Harlan Ogilvy,Tim Robbins
74,News Producer,Camillia Sanes
74,Ferry Captain,John Scurti
74,Narrator (Voice),Morgan Freeman
74,Older Woman,Takayo Fischer
74,Julio,Yul Vazquez
254,Ann Darrow,Naomi Watts
254,Carl Denham,Jack Black
254,Jack Driscoll,Adrien Brody
254,Captain Englehorn,Thomas Kretschmann
254,Preston,Colin Hanks
254,Kong / Lumpy,Andy Serkis
254,Hayes,Evan Parke
254,Jimmy,Jamie Bell
254,Choy,Lobo Chan
254,Herb,John Sumner
953,Alex,Ben Stiller
953,Marty,Chris Rock
953,Melman,David Schwimmer
953,Gloria,Jada Pinkett Smith
953,Julien,Sacha Baron Cohen
953,como Alex,Paco León
953,Maurice,Cedric the Entertainer
953,Mort,Andy Richter
953,Skipper / Fossa / Panicky Man on Subway,Tom McGrath
953,Private,Christopher Knights
787,Jane Smith,Angelina Jolie
787,John Smith,Brad Pitt
787,Eddie,Vince Vaughn
787,Benjamin Danz,Adam Brody
787,Jasmine,Kerry Washington
787,Father,Keith David
787,Martin Coleman,Chris Weitz
787,Suzy Coleman,Rachael Huntley
787,Gwen,Michelle Monaghan
787,Julie - Associate #1,Stephanie March
118,Willy Wonka,Johnny Depp
118,Charlie Bucket,Freddie Highmore
118,Grandpa Joe,David Kelly
118,Violet Beauregarde,AnnaSophia Robb
118,Veruca Salt,Julia Winter
118,Mike Teavee,Jordan Fry
118,Augustus Glupsch,Philip Wiegratz
118,Mrs. Bucket,Helena Bonham Carter
118,Mr. Bucket,Noah Taylor
118,Mrs. Beauregard,Missi Pyle
272,Bruce Wayne / Batman,Christian Bale
272,Alfred Pennyworth,Michael Caine
272,Henri Ducard,Liam Neeson
272,Rachel Dawes,Katie Holmes
272,Jim Gordon,Gary Oldman
272,Dr. Jonathan Crane / Scarecrow,Cillian Murphy
272,Carmine Falcone,Tom Wilkinson
272,Lucius Fox,Morgan Freeman
272,Earle,Rutger Hauer
272,Ra's Al Ghul,Ken Watanabe
8488,Alex 'Hitch' Hitchens,Will Smith
8488,Sara Melas,Eva Mendes
8488,Albert Brennaman,Kevin James
8488,Allegra Cole,Amber Valletta
8488,Casey Sedgewick,Julie Ann Emery
8488,Max,Adam Arkin
8488,Cressida Baylor,Robinne Lee
8488,Charles Wellington,Ryan Cross
8488,Ben,Michael Rapaport
8488,Vance,Jeffrey Donovan
9738,Reed Richards / Mr. Fantastic,Ioan Gruffudd
9738,Sue Storm / Invisible Woman,Jessica Alba
9738,Johnny Storm / Human Torch,Chris Evans
9738,Ben Grimm / The Thing,Michael Chiklis
9738,Victor von Doom / Doctor Doom,Julian McMahon
9738,Alicia Masters,Kerry Washington
9738,Leonard,Hamish Linklater
9738,Debbie McIlvane,Laurie Holden
9738,Ernie,David Parker
9738,Jimmy O'Hoolihan,Kevin McNulty
9982,Chicken Little (voice),Zach Braff
9982,Buck Cluck (voice),Garry Marshall
9982,Mayor Turkey Lurkey (voice),Don Knotts
9982,Mr. Woolensworth (voice),Patrick Stewart
9982,Foxy Loxy (voice),Amy Sedaris
9982,Runt of the Litter (voice),Steve Zahn
9982,Abby Mallard (voice),Joan Cusack
9982,Principal Fetchit (voice),Wallace Shawn
9982,Dog Announcer (voice),Harry Shearer
9982,Melvin - Alien Dad (voice),Fred Willard
9522,John Beckwith,Owen Wilson
9522,Jeremy Grey,Vince Vaughn
9522,Secretary William Cleary,Christopher Walken
9522,Claire Cleary,Rachel McAdams
9522,Gloria Cleary,Isla Fisher
9522,Kathleen Cleary,Jane Seymour
9522,Zachary 'Sack' Lodge,Bradley Cooper
9522,Father O'Neil,Henry Gibson
9522,Todd Cleary,Keir O'Donnell
9522,Trap,David Conrad
9928,Fender (voice),Robin Williams
9928,Rodney Copperbottom (voice),Ewan McGregor
9928,Cappy (voice),Halle Berry
9928,Big Weld (voice),Mel Brooks
9928,Watch,Paula Abdul
9928,Piper,Amanda Bynes
9928,Crank,Drew Carey
9928,Aunt Fanny,Jennifer Coolidge
9928,Pigeon Lady (voice),Lucille Bliss
9928,Broken Arm Bot (voice),Terry Bradshaw
561,John Constantine,Keanu Reeves
561,Angela Dodson / Isabel Dodson,Rachel Weisz
561,Chas Kramer,Shia LaBeouf
561,Midnite,Djimon Hounsou
561,Beeman,Max Baker
561,Father Hennessy,Pruitt Taylor Vince
561,Balthazar,Gavin Rossdale
561,Gabriel,Tilda Swinton
561,Lucifer,Peter Stormare
561,Scavenger,Jesse Ramirez
9315,Kyle Pratt,Jodie Foster
9315,Gene Carson,Peter Sarsgaard
9315,Captain Rich,Sean Bean
9315,Stephanie,Kate Beahan
9315,Obaid,Michael Irby
9315,Ahmed,Assaf Cohen
9315,Fiona,Erika Christensen
9315,Mr. Loud,Shane Edelman
9315,Mrs. Loud,Mary Gallagher
9315,Brittany Loud,Haley Ramm
1495,Balian de Ibelin,Orlando Bloom
1495,Sibylla,Eva Green
1495,Tiberias,Jeremy Irons
1495,Guy de Lusignan,Marton Csokas
1495,Reynald de Chatillon,Brendan Gleeson
1495,Godfrey de Ibelin,Liam Neeson
1495,King Baldwin,Edward Norton
1495,Priest,Michael Sheen
1495,Saladin,Ghassan Massoud
1495,Almaric,Velibor Topic
7552,Dick Harper,Jim Carrey
7552,Jane Harper,Téa Leoni
7552,Jack McCallister,Alec Baldwin
7552,Frank Bascombe,Richard Jenkins
7552,Veronica Cleeman,Angie Harmon
7552,Garth,John Michael Higgins
7552,Joe Cleeman,Richard Burgi
7552,Oz Peterson,Carlos Jacott
7552,Billy Harper,Aaron Michael Drozin
7552,Blanca,Gloria Garayua
533,Wallace / Hutch,Peter Sallis
533,Lady Campanula Tottington,Helena Bonham Carter
533,Victor Quartermaine,Ralph Fiennes
533,Reverend Clement Hedges,Nicholas Smith
533,Mrs. Mulch,Liz Smith
533,Mr. Windfall,John Thomson
533,Mr. Caliche,Vincent Ebrahim
533,Miss Thripp,Geraldine McEwan
533,Mr. Growbag,Edward Kelsey
533,Mr. Mulch,Dicken Ashworth
9291,Paul Crewe,Adam Sandler
9291,Caretaker,Chris Rock
9291,Coach Nate Scarborough,Burt Reynolds
9291,Deacon Moss,Michael Irvin
9291,Megget,Nelly
9291,Battle,Bill Goldberg
9291,Cheeseburger Eddy,Terry Crews
9291,Switowski,Bob Sapp
9291,Brucie,Nicholas Turturro
9291,Turley,Dalip Singh Rana
58,Captain Jack Sparrow,Johnny Depp
58,Will Turner,Orlando Bloom
58,Elizabeth Swann,Keira Knightley
58,"William ""Bootstrap Bill"" Turner",Stellan Skarsgård
58,Captain Davy Jones,Bill Nighy
58,James Norrington,Jack Davenport
58,Joshamee Gibbs,Kevin McNally
58,Governor Weatherby Swann,Jonathan Pryce
58,Pintel,Lee Arenberg
58,Ragetti,Mackenzie Crook
591,Robert Langdon,Tom Hanks
591,Sophie Neveu,Audrey Tautou
591,Sir Leigh Teabing,Ian McKellen
591,Silas,Paul Bettany
591,Captain Bezu Fache,Jean Reno
591,Manuel Aringarosa,Alfred Molina
591,André Vernet,Jürgen Prochnow
591,Rémy Jean,Jean-Yves Berteloot
591,Jacques Saunier,Jean-Pierre Marielle
591,Sœur Sandrine,Marie-Françoise Audollent
950,Manny (voice),Ray Romano
950,Sid (voice),John Leguizamo
950,Diego (voice),Denis Leary
950,Ellie (voice),Queen Latifah
950,Crash (voice),Seann William Scott
950,Eddie (voice),Josh Peck
950,Fast Tony (voice),Jay Leno
950,Lone Gunslinger Vulture (voice),Will Arnett
950,Scrat (voice),Chris Wedge
36557,James Bond,Daniel Craig
36557,Vesper Lynd,Eva Green
36557,Le Chiffre,Mads Mikkelsen
36557,M,Judi Dench
36557,Felix Leiter,Jeffrey Wright
36557,René Mathis,Giancarlo Giannini
36557,Solange Dimitrios,Caterina Murino
36557,Alex Dimitrios,Simon Abkarian
36557,Steven Obanno,Isaach De Bankolé
36557,Mr. White,Jesper Christensen
1593,Larry Daley,Ben Stiller
1593,Nick Daley,Jake Cherry
1593,Rebecca,Carla Gugino
1593,Theodore Roosevelt,Robin Williams
1593,Cecil Fredericks,Dick Van Dyke
1593,Kaa,Mickey Rooney
1593,Reginald,Bill Cobbs
1593,Bambi,Ricky Gervais
1593,Erica Daley,Kim Raver
1593,Attila der Hunne,Patrick Gallagher
920,Lightning McQueen (voice),Owen Wilson
920,Doc Hudson (voice),Paul Newman
920,Sally Carrera (voice),Bonnie Hunt
920,Mater (voice),Larry the Cable Guy
920,Luigi (voice),Tony Shalhoub
920,Ramone (voice),Cheech Marin
920,Sheriff (voice),Michael Wallis
920,Fillmore (voice),George Carlin
920,Sarge (voice),Paul Dooley
920,Flo (voice),Jenifer Lewis
36668,Logan / Wolverine,Hugh Jackman
36668,Ororo Munroe / Storm,Halle Berry
36668,Eric Lehnsherr / Magneto,Ian McKellen
36668,Charles Xavier / Professor X,Patrick Stewart
36668,Jean Grey / Phoenix,Famke Janssen
36668,Marie D'Ancanto / Rogue,Anna Paquin
36668,Dr. Henry 'Hank' McCoy / Beast,Kelsey Grammer
36668,Bobby Drake / Iceman,Shawn Ashmore
36668,John Allerdyce / Pyro,Aaron Stanford
36668,"Katherine ""Kitty"" Pryde / Shadowcat",Ellen Page
1271,King Leonidas,Gerard Butler
1271,Queen Gorgo,Lena Headey
1271,Theron,Dominic West
1271,Dilios,David Wenham
1271,Captain,Vincent Regan
1271,Stelios,Michael Fassbender
1271,Astinos,Tom Wisdom
1271,Ephialtes,Andrew Tiernan
1271,Daxos,Andrew Pleavin
1271,Xerxes,Rodrigo Santoro
956,Ethan Hunt,Tom Cruise
956,Owen Davian,Philip Seymour Hoffman
956,Luther Stickell,Ving Rhames
956,Musgrave,Billy Crudup
956,Declan,Jonathan Rhys Meyers
956,Julia,Michelle Monaghan
956,Lindsey Farris,Keri Russell
956,Zhen,Maggie Q
956,Benji,Simon Pegg
956,Rick,Aaron Paul
1452,Superman / Clark Kent,Brandon Routh
1452,Lex Luthor,Kevin Spacey
1452,Lois Lane,Kate Bosworth
1452,Richard White,James Marsden
1452,Kitty Kowalski,Parker Posey
1452,Perry White,Frank Langella
1452,Jimmy Olsen,Sam Huntington
1452,Martha Kent,Eva Marie Saint
1452,Jor-El,Marlon Brando
1452,Stanford,Kal Penn
9836,Mumble (voice),Elijah Wood
9836,Ramon / Lovelace the Guru (voice),Robin Williams
9836,Gloria (voice),Brittany Murphy
9836,Memphis (voice),Hugh Jackman
9836,Norma Jean (voice),Nicole Kidman
9836,Noah the Elder (voice),Hugo Weaving
9836,Boss Skua (voice),Anthony LaPaglia
9836,Baby Mumble (voice),E.G. Daily
9836,Miss Viola (voice),Magda Szubanski
9836,Mrs. Astrakhan (voice),Miriam Margolyes
7518,RJ (voice),Bruce Willis
7518,Verne (voice),Garry Shandling
7518,Hammy (voice),Steve Carell
7518,Stella (voice),Wanda Sykes
7518,Ozzie (voice),William Shatner
7518,Vincent (voice),Nick Nolte
7518,Dwayne (voice),Thomas Haden Church
7518,Gladys (voice),Allison Janney
7518,Lou (voice),Eugene Levy
7518,Penny (voice),Catherine O'Hara
350,Miranda Priestly,Meryl Streep
350,Andrea Sachs,Anne Hathaway
350,Emily Charlton,Emily Blunt
350,Nigel,Stanley Tucci
350,Christian Thompson,Simon Baker
350,Nate Cooper,Adrian Grenier
350,Lily,Tracie Thoms
350,Doug,Rich Sommer
350,James Holt,Daniel Sunjata
350,Richard Sachs,David Marshall Grant
1402,Chris Gardner,Will Smith
1402,Christopher,Jaden Smith
1402,Linda,Thandie Newton
1402,Jay Twistle,Brian Howe
1402,Martin Frohm,James Karen
1402,Walter Ribbon,Kurt Fuller
1402,Alan Frakesh,Dan Castellaneta
1402,Driver Who Hits Chris,Joe Nunez
1402,Big Guy Rodney,David Fine
1402,Mrs. Chu,Takayo Fischer
1422,"William ""Billy"" Costigan, Jr.",Leonardo DiCaprio
1422,Staff Sgt. Colin Sullivan,Matt Damon
1422,"Francis ""Frank"" Costello",Jack Nicholson
1422,Staff Sgt. Sean Dignam,Mark Wahlberg
1422,Capt. Oliver Charles Queenan,Martin Sheen
1422,"Arnold ""Frenchy"" French",Ray Winstone
1422,Dr. Madolyn Madden,Vera Farmiga
1422,Trooper Brown,Anthony Anderson
1422,Capt. George Ellerby,Alec Baldwin
1422,Cousin Sean,Kevin Corrigan
496,Borat Sagdiyev,Sacha Baron Cohen
496,Azamat Bagatov,Ken Davitian
496,Luenell,Luenell
496,Herself,Pamela Anderson
496,Himself,Bob Barr
496,Himself,Alan Keyes
496,Herself,Carole De Saram
496,Prime Minister of Kazakhstan,Mitchell Falk
496,Himself - Fraternity Member (uncredited),David Corcoran
496,Pride Dancer (uncredited),Andre Darnell Myers
2486,Eragon,Ed Speleers
2486,Brom,Jeremy Irons
2486,Arya,Sienna Guillory
2486,Durza,Robert Carlyle
2486,Ajihad,Djimon Hounsou
2486,Murtagh,Garrett Hedlund
2486,Angela,Joss Stone
2486,Saphira (voice),Rachel Weisz
2486,Kung Galbatorix,John Malkovich
2486,Uncle Garrow,Alun Armstrong
9339,Michael Newman,Adam Sandler
9339,Donna Newman,Kate Beckinsale
9339,Morty,Christopher Walken
9339,Ammer,David Hasselhoff
9339,Ted Newman,Henry Winkler
9339,Trudy Newman,Julie Kavner
9339,Bill,Sean Astin
9339,Ben Newman at 7 years old,Joseph Castanon
9339,Ben Newman at 17 years old,Jonah Hill
9339,Ben Newman at 22-30 years old,Jake Hoffman
9767,Gary Grobowski,Vince Vaughn
9767,Brooke Meyers,Jennifer Aniston
9767,Addie,Joey Lauren Adams
9767,Lupus Grobowski,Cole Hauser
9767,Johnny O,Jon Favreau
9767,Riggleman,Jason Bateman
9767,Marilyn Dean,Judy Davis
9767,Christopher,Justin Long
9767,Carson Wigham,Ivan Sergei
9767,Richard Meyers,John Michael Higgins
7484,Boog (voice),Martin Lawrence
7484,Elliot (voice),Ashton Kutcher
7484,Shaw (voice),Gary Sinise
7484,Beth (voice),Debra Messing
7484,McSquizzy (voice),Billy Connolly
7484,Bobbie (voice),Georgia Engel
7484,Reilly (voice),Jon Favreau
7484,Giselle (voice),Jane Krakowski
7484,Gordy (voice),Gordon Tootoosis
7484,Ian (voice),Patrick Warburton
285,Captain Jack Sparrow,Johnny Depp
285,Will Turner,Orlando Bloom
285,Elizabeth Swann,Keira Knightley
285,"William ""Bootstrap Bill"" Turner",Stellan Skarsgård
285,Captain Davy Jones,Bill Nighy
285,Captain Sao Feng,Chow Yun-fat
285,Captain Hector Barbossa,Geoffrey Rush
285,Admiral James Norrington,Jack Davenport
285,Joshamee Gibbs,Kevin McNally
285,Lord Cutler Beckett,Tom Hollander
675,Harry Potter,Daniel Radcliffe
675,Ron Weasley,Rupert Grint
675,Hermione Granger,Emma Watson
675,Albus Dumbledore,Michael Gambon
675,Lord Voldemort,Ralph Fiennes
675,Draco Malfoy,Tom Felton
675,Rubeus Hagrid,Robbie Coltrane
675,Severus Snape,Alan Rickman
675,Minerva McGonagall,Maggie Smith
675,Bellatrix Lestrange,Helena Bonham Carter
559,Peter Parker / Spider-Man,Tobey Maguire
559,Mary Jane Watson,Kirsten Dunst
559,Harry Osborn / New Goblin,James Franco
559,Flint Marko / Sandman,Thomas Haden Church
559,Eddie Brock / Venom,Topher Grace
559,Gwen Stacey,Bryce Dallas Howard
559,May Parker,Rosemary Harris
559,J. Jonah Jameson,J.K. Simmons
559,Miss Brant,Elizabeth Banks
559,Captain Stacey,James Cromwell
810,Shrek (voice),Mike Myers
810,Donkey (voice),Eddie Murphy
810,Princess Fiona (voice),Cameron Diaz
810,Queen Lillian (voice),Julie Andrews
810,Puss in Boots (voice),Antonio Banderas
810,King Harold (voice),John Cleese
810,Prince Charming (voice),Rupert Everett
810,Merlin (voice),Eric Idle
810,Cinderella (voice),Amy Sedaris
810,Prince Artie (voice),Justin Timberlake
1858,Sam Witwicky,Shia LaBeouf
1858,Captain Lennox,Josh Duhamel
1858,Mikaela Banes,Megan Fox
1858,Maggie Madsen,Rachael Taylor
1858,USAF Master Sgt. Epps,Tyrese Gibson
1858,John Keller,Jon Voight
1858,Agent Simmons,John Turturro
1858,Glen Whitman,Anthony Anderson
1858,Optimus Prime (voice),Peter Cullen
1858,Transformers (voice),Mark Ryan
2062,Remy (voice),Patton Oswalt
2062,Skinner (voice),Ian Holm
2062,Linguini (voice),Lou Romano
2062,Django (voice),Brian Dennehy
2062,Emile (voice),Peter Sohn
2062,Anton Ego (voice),Peter O'Toole
2062,Auguste Gusteau (voice),Brad Garrett
2062,Colette (voice),Janeane Garofalo
2062,Horst (voice),Will Arnett
2062,Lalo / Francois (voice),Julius Callahan
6479,Robert Neville,Will Smith
6479,Anna Montez,Alice Braga
6479,Ethan,Charlie Tahan
6479,Zoe Neville,Salli Richardson-Whitfield
6479,Marley Neville,Willow Smith
6479,Dr. Alice Krippin,Emma Thompson
6479,Mike - Military Escort,Darrell Foster
6479,Alpha Female,Joanna Numata
6479,Alpha Male,Dash Mihok
6479,Military Driver - Jay,Samuel Glen
35,Homer / Itchy / Barney / Grampa / Stage Manager / Krusty the Clown / Mayor Quimby / Mayor's Aide / Multi-Eyed Squirrel / Panicky Man / Sideshow Mel / Mr. Teeny / EPA Official / Kissing Cop / Bear / Boy on Phone / NSA Worker / Officer / Santa's Little Helper / Squeaky-Voiced Teen (voice),Dan Castellaneta
35,Marge Simpson / Selma / Patty (voice),Julie Kavner
35,Bart Simpson / Maggie Simpson / Ralph / Nelson / Todd Flanders / TV Daughter / Woman on Phone (voice),Nancy Cartwright
35,Lisa Simpson (voice),Yeardley Smith
35,Professor Frink / Comic Book Guy / Moe / Chief Wiggum / Lou / Carl / Cletus / Bumblebee Man / Male EPA Worker / Dome Depot Announcer / Kissing Cop / Carnival Barker / Counter Man / Apu / Drederick Tatum / Sea Captain / EPA Passenger / Robot / Dr. Nick / Wise Guy (voice),Hank Azaria
35,Scratchy / Mr. Burns / Rev. Lovejoy / Ned Flanders / Lenny / Skull / President Arnold Schwarzenegger / Kent Brockman / Principal Skinner / Dr. Hibbert / Smithers / Toll Booth Man / Guard / Otto / Kang (voice),Harry Shearer
35,Sideshow Bob (voice),Kelsey Grammer
35,Colin (voice),Maile Flanagan
35,Milhouse Van Houten / Jimbo Jones / Rod Flanders (voice),Pamela Hayden
35,Mrs. Krabappel (voice),Marcia Wallace
6637,Benjamin Franklin Gates,Nicolas Cage
6637,Patrick Gates,Jon Voight
6637,Agent Sadusky,Harvey Keitel
6637,Mitch Wilkinson,Ed Harris
6637,Abigail Chase,Diane Kruger
6637,Riley Poole,Justin Bartha
6637,Emily Appleton,Helen Mirren
6637,USA President,Bruce Greenwood
6637,Connor,Ty Burrell
6637,Dr. Nichols,Albert Hall
2503,Jason Bourne,Matt Damon
2503,Nicky Parsons,Julia Stiles
2503,Noah Vosen,David Strathairn
2503,Ezra Kramer,Scott Glenn
2503,Simon Ross,Paddy Considine
2503,Paz,Edgar Ramírez
2503,Dr. Albert Hirsch,Albert Finney
2503,Pamela Landy,Joan Allen
2503,Tom Cronin,Tom Gallop
2503,Conrad Wills,Corey Johnson
1571,John McClane,Bruce Willis
1571,Matthew 'Matt' Farrell,Justin Long
1571,Thomas Gabriel,Timothy Olyphant
1571,Bowman,Cliff Curtis
1571,Mai Linh,Maggie Q
1571,Lucy McClane,Mary Elizabeth Winstead
1571,The Warlock,Kevin Smith
1571,Agent Johnson,Yancey Arias
1571,Taylor,Christina Chang
1571,Russo,Yorgo Constantine
2268,Lyra Belacqua,Dakota Blue Richards
2268,Marisa Coulter,Nicole Kidman
2268,Lord Asriel,Daniel Craig
2268,Lee Scoresby,Sam Elliott
2268,Serafina Pekkala,Eva Green
2268,Pantalaimon (voice),Freddie Highmore
2268,Iorek Byrnison (voice),Ian McKellen
2268,Roger Parslow,Ben Walker
2268,Ragnar Sturlusson (voice),Ian McShane
2268,Stelmania (voice),Kristin Scott Thomas
6477,Dave,Jason Lee
6477,Ian,David Cross
6477,Claire,Cameron Richardson
6477,Gail,Jane Lynch
6477,Alvin (voice),Justin Long
6477,Simon (voice),Matthew Gray Gubler
6477,Theodore (voice),Jesse McCartney
6477,Amy,Veronica Alicino
6477,Female Intern #1,Allison Karman
6477,Female Intern #2,Tiara Parker
4523,Giselle,Amy Adams
4523,Robert Philip,Patrick Dempsey
4523,Prince Edward,James Marsden
4523,Nathaniel,Timothy Spall
4523,Morgan Philip,Rachel Covey
4523,Queen Narissa,Susan Sarandon
4523,Nancy Tremaine,Idina Menzel
4523,Narrator,Julie Andrews
4523,Pip in Andalasia,Jeff Bennett
4523,Pip in New York,Kevin Lima
298,Daniel Ocean,George Clooney
298,Robert “Rusty” Charles Ryan,Brad Pitt
298,Linus Caldwell,Matt Damon
298,Willie Banks,Al Pacino
298,Frank Catton,Bernie Mac
298,Terry Benedict,Andy García
298,Virgil Malloy,Casey Affleck
298,Turk Malloy,Scott Caan
298,Saul Bloom,Carl Reiner
298,Basher Tarr,Don Cheadle
1979,Reed Richards / Mr. Fantastic,Ioan Gruffudd
1979,Sue Richards / Invisible Woman,Jessica Alba
1979,Johnny Storm / Human Torch,Chris Evans
1979,Ben Grimm / The Thing,Michael Chiklis
1979,Victor von Doom / Doctor Doom,Julian McMahon
1979,Alicia Masters,Kerry Washington
1979,General Hager,Andre Braugher
1979,Norrin Radd / Silver Surfer (voice),Laurence Fishburne
1979,Norrin Radd / Silver Surfer,Doug Jones
1979,Frankie Raye,Beau Garrett
5559,Barry B. Benson,Jerry Seinfeld
5559,Vanessa Bloome,Renée Zellweger
5559,Narrator/Graduation Announcer (voice),Jim Cummings
5559,Adam Flayman,Matthew Broderick
5559,Ken,Patrick Warburton
5559,Layton T. Montgomery,John Goodman
5559,Mooseblood,Chris Rock
5559,Janet Benson,Kathy Bates
5559,Martin Benson,Barry Levinson
5559,Trudy,Megan Mullally
4982,Frank Lucas,Denzel Washington
4982,Richie Roberts,Russell Crowe
4982,Huey Lucas,Chiwetel Ejiofor
4982,Detective Trupo,Josh Brolin
4982,Eva,Lymari Nadal
4982,Lou Toback,Ted Levine
4982,Nate,Roger Guenveur Smith
4982,Freddie Spearman,John Hawkes
4982,Moses Jones,RZA
4982,Alfonso Abruzzo,Yul Vazquez
5174,Det. James Carter,Chris Tucker
5174,Chief Insp. Lee,Jackie Chan
5174,Kenji,Hiroyuki Sanada
5174,Varden Reynard,Max von Sydow
5174,George,Yvan Attal
5174,Det. Revi,Roman Polanski
5174,Soo Yung,Zhang Jingchu
5174,Capt. William Diel,Philip Baker Hall
5174,Genevieve,Noémie Lenoir
