,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,character0,character1,character2
796,False,/kxRYuGjccUCR1M0ZuG1TbzkMb7Y.jpg,"[18, 28, 12, 36, 10752]",1495,en,Kingdom of Heaven,"After his wife dies, a blacksmith named Balian is thrust into royalty, political intrigue and bloody holy wars during the Crusades.",3.49971,/d9GYuT9aMoDi4MPTKYe4M2PwUm4.jpg,2005-05-03,Kingdom of Heaven,False,6.38,635,Balian de Ibelin,Sibylla,Tiberias
797,False,/gEXvIMvCT1TuQY7Lu9vN47MpSm4.jpg,[35],7552,en,Fun with Dick and Jane,"After losing their high-paying corporate jobs, Jane and Dick Harper turn to robbing banks to maintain their upwardly mobile standard of living. Originally an act of desperation, they soon begin to enjoy it – and now it's getting to be a habit.",2.030666,/pja5sDJEmh7EBJ5scx5qp6N9Fqw.jpg,2005-12-21,Fun with Dick and Jane,False,5.92,344,Dick Harper,Jane Harper,Jack McCallister
798,False,/v45E1vDhPp2hc1dEZx5KZuRsSxX.jpg,"[12, 16, 35, 10751]",533,en,The Curse of the Were-Rabbit,"Cheese-loving eccentric Wallace and his cunning canine pal, Gromit, investigate a mystery in Nick Park's animated adventure, in which the lovable inventor and his intrepid pup run a business ridding the town of garden pests. Using only humane methods that turn their home into a halfway house for evicted vermin, the pair stumble upon a mystery involving a voracious vegetarian monster that threatens to ruin the annual veggie-growing contest.",3.947392,/tLryx0x9TDV5rifA9W8yUvDZFHB.jpg,2005-09-04,The Curse of the Were-Rabbit,False,6.59,349,Wallace / Hutch,Lady Campanula Tottington,Victor Quartermaine
799,False,/9lrM0o89ASyHmDgMLfCbU5qdsAm.jpg,"[35, 18]",9291,en,The Longest Yard,"Pro quarter-back, Paul Crewe and former college champion and coach, Nate Scarboro are doing time in the same prison. Asked to put together a team of inmates to take on the guards, Crewe enlists the help of Scarboro to coach the inmates to victory in a football game 'fixed' to turn out quite another way.",2.641318,/ag6q9euZABqbHtbDhoRT9xEYltP.jpg,2005-05-19,The Longest Yard,False,6.21,413,Paul Crewe,Caretaker,Coach Nate Scarborough
800,False,/hdHgIcljPHli4xaJGt0INz8Gn3J.jpg,"[12, 14, 28]",58,en,Pirates of the Caribbean: Dead Man's Chest,"The high-seas adventures of happy-go-lucky troublemaker Captain Jack Sparrow, young Will Turner and headstrong beauty Elizabeth Swann continues as Sparrow works his way out of a blood debt with the ghostly Davey Jones, he also attempts to avoid eternal damnation.",5.23913,/waFr5RVKaQ9dzOt3nQuIVB1FiPu.jpg,2006-06-20,Pirates of the Caribbean: Dead Man's Chest,False,6.79,3032,Captain Jack Sparrow,Will Turner,Elizabeth Swann
801,False,/hcAMO4LF6G2hvsTpNgmY1kFj3jJ.jpg,"[53, 9648]",591,en,The Da Vinci Code,"When the curator of the Louvre is found murdered in the famed museum's hallowed halls, Harvard professor, Robert Langdon and cryptographer, Sophie Neve must untangle a deadly web of deceit involving the works of Leonardo da Vinci.",4.685507,/35EaS6wlRFrfLVy7zG8KSkdLp9d.jpg,2006-05-17,The Da Vinci Code,False,6.32,1448,Dr. Robert Langdon,Sophie Neveu,Sir Leigh Teabing
802,False,/lxNCa4FifUuLeUkWUQl2yuf9JnJ.jpg,"[16, 10751, 35, 12]",950,en,Ice Age: The Meltdown,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.",4.697201,/isRuztu5Ch7FJdtSBLcG8QSOpEI.jpg,2006-03-23,Ice Age: The Meltdown,False,6.42,1649,Manny (voice),Sid (voice),Diego (voice)
803,False,/xq6hXdBpDPIXWjtmvbFmtLvBFJt.jpg,"[12, 28, 53]",36557,en,Casino Royale,"Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond – on his maiden mission as a 00 Agent – to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career.",6.604781,/zlWBxz2pTA9p45kUTrI8AQiKrHm.jpg,2006-11-14,Casino Royale,False,7.1,2633,James Bond,Vesper Lynd,Le Chiffre
804,False,/fDuTrT0qJUgEJjexaZOce4kmO0V.jpg,"[28, 12, 35, 10751, 14]",1593,en,Night at the Museum,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits. Larry tries desperately to keep the museum under control, but he's fighting a losing battle until President Teddy Roosevelt comes to the rescue.",4.699753,/NUbCSwy2EQ9Z6psUjPqr3WdVI2.jpg,2006-10-20,Night at the Museum,False,6.21,1445,Larry Daley,Nick Daley,Rebecca
805,False,/a1MlbLBk5Sy6YvMbSuKfwGlDVlb.jpg,"[16, 12, 35, 10751]",920,en,Cars,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.",4.410666,/5damnMcRFKSjhCirgX3CMa88MBj.jpg,2006-06-08,Cars,False,6.39,2221,Lightning McQueen (voice),Doc Hudson (voice),Sally Carrera (voice)
806,False,/kOELgNnVt6EGCjtDXx85YUw6p8X.jpg,"[12, 28, 53]",956,en,Mission: Impossible III,"Retired from active duty to train new IMF agents, Ethan Hunt is called back into action to confront sadistic arms dealer Owen Davian. Hunt must try to protect his girlfriend while working with his new team to complete the mission.",4.834639,/qjy8ABAbWooV4jLG6UjzDHlv4RB.jpg,2006-05-03,Mission: Impossible III,False,6.31,1288,Ethan Hunt,Owen Davian,Luther Stickell
807,False,/pkX4ytzAXswpMhea0JKxgA5Vmqo.jpg,"[12, 14, 28, 878]",1452,en,Superman Returns,"Set 5 years after the end of Superman II, the film begins when Superman returns to discover his absence allowed Lex Luthor to walk free, and that those he was closest too felt abandoned and have moved on. Luthor plots his ultimate revenge that could see millions killed and change the face of the planet forever, as well as ridding himself of the Man Of Steel.",2.908249,/fTWi7V04VrtDj0hm1YDJYK4VpJW.jpg,2006-06-28,Superman Returns,False,5.28,782,Superman / Clark Kent,Lex Luthor,Lois Lane
808,False,/xgLMY1VCwM8SJq6HB3ZMpYL6mic.jpg,"[10402, 16, 35, 10751]",9836,en,Happy Feet,"Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!",3.388435,/8RLEzftZK87S2usLsQoYtyNYzoV.jpg,2006-11-16,Happy Feet,False,5.83,823,Raul,Ramon / Lovelace,Lombardo
809,False,/2veJf7wcs1hvJGCQRFTwm37djMW.jpg,"[35, 18, 10749]",350,en,The Devil Wears Prada,The Devil Wears Prada is about a young journalist who moves to New York to work in the fashion industry. Her boss however is extremely demanding and cruel and won’t let her succeed if she doesn’t fit into the high class elegant look of their magazine when all she really wants to be a good journalist.,3.713349,/8unCRm0LeiO0fM6skWAZy3ZfXR1.jpg,2006-06-30,The Devil Wears Prada,False,6.93,1629,Miranda Priestly,Andrea Sachs,Emily
810,False,/yFQg8nKzAWGNNBg277bvHyWSCJu.jpg,[18],1402,en,The Pursuit of Happyness,"The true story of Christopher Gardner, who invests heavily in a device known as a 'Bone Density Scanner', only to find himself struggle to sell the product as it's just marginally better than the current technology, and much more expensive. His wife leaves him,  he loses his house, bank account and credit cards and, now forced to live out in the streets with his young son,  he's desperate to find a steady job. He takes on a job as a stockbroker but, before he can receive pay, he needs to go through 6 months of training, and must sell his devices.",4.289399,/iMNp6gTeDBXbzjKRNYtorxZ76G2.jpg,2006-12-14,The Pursuit of Happyness,False,7.54,1304,Chris Gardner,Christopher,Linda
811,False,/8Od5zV7Q7zNOX0y9tyNgpTmoiGA.jpg,"[18, 53, 80]",1422,en,The Departed,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",5.217185,/tGLO9zw5ZtCeyyEWgbYGgsFxC6i.jpg,2006-10-05,The Departed,False,7.71,2495,"William ""Billy"" Costigan, Jr.",Staff Sgt. Colin Sullivan,"Francis ""Frank"" Costello"
812,False,/rSUX2EiFYuk2tzGSl5DGWS5olhj.jpg,[35],496,en,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,"Kazakh journalist Borat Sagdiyev travels to America to make a documentary. As he zigzags across the nation, Borat meets real people in real situations with hysterical consequences. His backwards behavior generates strong reactions around him exposing prejudices and hypocrisies in American culture.",2.918987,/9yoY43fgCmuCv2tzIr77z9jCx1L.jpg,2006-11-02,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,False,6.35,902,Borat Sagdiyev,Azamat Bagatov,Luenell
813,False,/me4gh06mTIIt6BIZGgcHbbDo0qt.jpg,"[14, 28, 12, 10751]",2486,en,Eragon,"In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realized he's the one person who can defend his home against an evil king.",2.944488,/uullYtxDCtyNGsLubAYzbXxSlW3.jpg,2006-12-14,Eragon,False,4.81,495,Eragon,Brom,Arya
814,False,/hnPGWzbv2EZCX9d803Emy3AajI5.jpg,"[35, 18, 14, 10749]",9339,en,Click,A workaholic architect finds a universal remote that allows him to fast-forward and rewind to different parts of his life. Complications arise when the remote starts to overrule his choices.,2.960464,/ojmEqzJgTLo8S34uVQ6ZWmhgOoG.jpg,2006-06-22,Click,False,5.88,1199,Michael Newman,Donna Newman,Morty
815,False,/w3Yc8wi2jYLaOyCW6b6svf1B0MG.jpg,"[12, 28, 878, 53]",36668,en,X-Men: The Last Stand,"When a cure is found to treat mutations, lines are drawn amongst the X-Men, led by Professor Charles Xavier, and the Brotherhood, a band of powerful mutants organized under Xavier's former ally, Magneto.",1.135413,/oEtjB6MjCW76eBzPnh5DDg6bVQz.jpg,2006-05-24,X-Men: The Last Stand,False,6.17,2287,Logan / Wolverine,Ororo Munroe / Storm,Eric Lehnsherr / Magneto
816,False,/ttdIBocxJOLaDHlibyp8tVfXnLH.jpg,"[10749, 35]",9767,en,The Break-Up,"Cohabitating couple Gary and Brooke find their once-blissful romance on the rocks when petty spats about lemons and dirty dishes mushroom into an all-out battle for custody of their upscale Chicago condo. An escalating argument ensues as Gary and Brooke continue to live under the same roof, all while cooking up schemes to drive each other off the premises.",2.793241,/wjbKWg1Zcu70mNWo5SzqMkQlQQe.jpg,2006-06-01,The Break-Up,False,5.5,473,Gary Grobowski,Brooke Meyers,Addie
817,False,/7bmzhqOJ9TGXUU5d4pqYUWl3YZ8.jpg,"[12, 16, 10751]",7484,en,Open Season,"Boog, a domesticated 900lb. Grizzly bear finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.",2.258486,/9TY3wQPNhZ60Mng0JetKEOfXqxU.jpg,2006-09-29,Open Season,False,6.12,368,Boog (voice),Elliot (voice),Shaw (voice)
818,False,/hetZNdgWVZj0fu0IjtkWoKsjIsX.jpg,"[35, 10749]",1581,en,The Holiday,"Two women, one (Cameron Diaz) from America and one (Kate Winslet) from Britain, swap homes at Christmastime after bad breakups with their boyfriends. Each woman finds romance with a local man (Jude Law, Jack Black) but realizes that the imminent return home may end the relationship.",2.904717,/ixNtpuq8OVp4IckgzkSJIflFDkw.jpg,2006-12-08,The Holiday,False,6.62,656,Amanda Woods,Iris Simpkins,Graham
819,False,/6sLQFh6VFxU8nIkVaYg2yyJ6FL.jpg,"[80, 18, 53]",388,en,Inside Man,"An efficient gang enters a Manhattan bank, locks the doors, and takes hostages. They work deliberately, without haste. Detective Frazier is assigned to negotiate, but his mind is occupied with the corruption charges he is facing. With an army of police surrounding the bank, the thief, the cop, and the plutocrat's fixer enter high-stakes negotiations. Why are the robbers asking for a plane, if they are so competent and they know they won't get one? Why aren't they in more of a hurry?",3.290585,/z6wYRuvk1lf60R4SmWETfdUvGsm.jpg,2006-03-23,Inside Man,False,7.19,922,Detective Keith Frazier,Dalton Russell,Madeleine White
820,False,/8ZgpAftUiYTU76IhUADITa3Ur9n.jpg,"[12, 14, 28]",285,en,Pirates of the Caribbean: At World's End,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with brave Will Turner and feisty Elizabeth Swann. And what of Jack Sparrow? Nothing is as it seems.",5.02161,/bXb00CkHqx7TPchTGG131sWV59y.jpg,2007-05-19,Pirates of the Caribbean: At World's End,False,6.74,2492,Captain Jack Sparrow,Will Turner,Elizabeth Swann
821,False,/gGt4ePOhD8ilxd3FYhKB06L2CyG.jpg,"[12, 14, 10751, 9648]",675,en,Harry Potter and the Order of the Phoenix,"Returning for his fifth year of study at the venerable Hogwarts School of Witchcraft and Wizardry, the ever-maturing Harry Potter is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students -- dubbed ""Dumbledore's Army"" -- to defend themselves against the dark arts.",5.033646,/lmYmoXVzVrTadfXHZ3v1ySqA1fn.jpg,2007-06-28,Harry Potter and the Order of the Phoenix,False,7.17,3159,Harry Potter,Ron Weasley,Hermione Granger
822,False,/4dLA0LgN7tOMSsGwSUSZM7VG7AP.jpg,"[14, 28, 12]",559,en,Spider-Man 3,"The seemingly invincible Spider-Man goes up against an all-new crop of villains -- including the shape-shifting Sandman -- in the third installment of this blockbusting comic book adventure series. While Spidey's superpowers are altered by an alien organism, his alter ego, Peter Parker, deals with nemesis Eddie Brock and gets caught up in a love triangle.",4.501506,/1Ly7jDlYOFl7fc3aH61vEUtd2Ua.jpg,2007-05-01,Spider-Man 3,False,5.78,1973,Peter Parker / Spider-Man,Mary Jane Watson,Harry Osborn / New Goblin
823,False,/7fT1IogBbxM6S7SOIGSe7BXLEMq.jpg,"[14, 12, 16, 35, 10751]",810,en,Shrek the Third,"Shrek and Co, return for more adventures. The King of Far Far Away has died and Shrek and Fiona are to become King &amp; Queen. Shrek however wants to return to his cozy swamp and live in peace and quiet. So when he finds out their is another heir to the throne, they set of to bring him back to rule the kingdom. Meanwhile, Prince Charming enlists the fairy tale baddies to steal the throne away.",4.103734,/lA17Mlz8hXVZsW5Y3WuUa8KPilQ.jpg,2007-05-17,Shrek the Third,False,5.84,1192,Shrek (voice),Donkey (voice),Princess Fiona (voice)
824,False,/p4OHBbXfxToWF4e36uEhQMSidWu.jpg,"[12, 878, 28]",1858,en,Transformers,"Young teenager, Sam Witwicky becomes involved in the ancient struggle between two extraterrestrial factions of transforming robots – the heroic Autobots and the evil Decepticons. Sam holds the clue to unimaginable power and the Decepticons will stop at nothing to retrieve it.",1.650843,/bgSHbGEA1OM6qDs3Qba4VlSZsNG.jpg,2007-06-27,Transformers,False,6.58,2624,Sam Witwicky,Captain Lennox,Mikaela Banes
825,False,/sFpGI08aeHIRKlLi9SxLyYrRyZ8.jpg,"[10751, 14, 16]",2062,en,Ratatouille,"In one of Paris' finest restaurants, Remy, a determined young rat, dreams of becoming a renowned French chef. Torn between his family's wishes and his true calling. Remy and his pal Linguini set in motion a hilarious chain of events that turns the City of Lights upside down.",4.934508,/y8y6Fv0k068OnHBZtu949A1t6pj.jpg,2007-06-28,Ratatouille,False,7.25,2297,Remy,Linguini,Colette
826,False,/u6Qg7TH7Oh1IFWCQSRr4htFFt0A.jpg,"[18, 27, 28, 53, 878]",6479,en,I Am Legend,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.",3.93854,/pfvQ3kkSbFsIPC5exKPUf5nOf60.jpg,2007-12-14,I Am Legend,False,6.81,2831,Robert Neville,,Anna Montez
827,False,/4RaoQCwliLvbokgpFzMXvSznC0h.jpg,"[16, 35, 10751]",35,en,The Simpsons Movie,"After Homer accidentally pollutes the town's water supply, Springfield is encased in a gigantic dome by the EPA and the Simpsons are declared fugitives.",3.615076,/eCytnEriVur3rT47NWfkgPXD9qs.jpg,2007-07-25,The Simpsons Movie,False,6.87,1162,Homer / Itchy / Barney / Grampa / Stage Manager / Krusty the Clown / Mayor Quimby / Mayor's Aide / Multi-Eyed Squirrel / Panicky Man / Sideshow Mel / Mr. Teeny / EPA Official / Kissing Cop / Bear / Boy on Phone / NSA Worker / Officer / Santa's Little Helper / Squeaky-Voiced Teen (voice),Marge Simpson / Selma / Patty (voice),Bart Simpson / Maggie Simpson / Ralph / Nelson / Todd Flanders / TV Daughter / Woman on Phone (voice)
828,False,/9g6XCxqsal0KmEwyEJ2R64eL839.jpg,"[28, 12, 9648, 53]",6637,en,National Treasure: Book of Secrets,"Benjamin Franklin Gates and Dr. Abigail Chase re-team with Riley Poole and, now armed with a stack of long-lost pages from John Wilkes Booth's diary, Ben must follow a clue left there to prove his ancestor's innocence in the assassination of Abraham Lincoln.",4.483121,/sHr05tz70r7y8A6XrdCBsHPK7tF.jpg,2007-12-13,National Treasure: Book of Secrets,False,6.01,1062,Benjamin Franklin Gates,Patrick Gates,Agent Sadusky
829,False,/6WpDOqkZFmhNJ0rwuLJiZVKlZi1.jpg,"[28, 18, 9648, 53]",2503,en,The Bourne Ultimatum,"Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him.",4.781381,/fHho6JYYY0nRcETWSoeI19iZsNF.jpg,2007-08-03,The Bourne Ultimatum,False,7.17,1960,Jason Bourne,Nicky Parsons,Noah Vosen
830,False,/oHOTQkTYgDuoCYMaBEzuB9DqguX.jpg,"[28, 12, 10752]",1271,en,300,"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.",3.958084,/bYR8O1H1ZlME7Dm9ysfTYZnRDpw.jpg,2007-03-07,300,False,7.01,3288,King Leonidas,Queen Gorgo,Theron
831,False,/74J904knbahSF7csIEfmRtmdi0t.jpg,"[28, 53]",1571,en,Live Free or Die Hard,"John McClane is back and badder than ever, and this time he's working for Homeland Security. He calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America's computer infrastructure.",4.170809,/pHWgbaXiQD2nmex7u8Xv6XmhaZS.jpg,2007-06-20,Live Free or Die Hard,False,6.29,1337,John McClane,Matthew 'Matt' Farrell,Thomas Gabriel
832,False,/fxSQuAFg3oZIaTC75D57WAkTZ8c.jpg,"[12, 14]",2268,en,The Golden Compass,"After overhearing a shocking secret, precocious orphan Lyra Belacqua trades her carefree existence roaming the halls of Jordan College for an otherworldly adventure in the far North, unaware that it's part of her destiny.",3.094728,/mOF2xK2xDgbpOCPgXreM4vfw9dC.jpg,2007-12-04,The Golden Compass,False,5.64,681,Marisa Coutter,Lord Asriel,Lyra Belacqua
833,False,/9gm6655C6a3M6hJt0MQ180gmd8.jpg,"[35, 10402, 10751, 14, 16]",6477,en,Alvin and the Chipmunks,"A struggling songwriter named Dave Seville finds success when he comes across a trio of singing chipmunks: mischievous leader Alvin, brainy Simon, and chubby, impressionable Theodore.",3.537885,/sAt2yb4dgrpkHjbB9dQaKD9Caor.jpg,2007-12-13,Alvin and the Chipmunks,False,5.56,648,Dave,Ian,Claire
834,False,/9l5Nzo1qbEslfCu2NYWimpZ1Vkc.jpg,"[35, 10751, 14, 10749]",4523,en,Enchanted,"The beautiful princess Giselle is banished by an evil queen from her magical, musical animated land and finds herself in the gritty reality of the streets of modern-day Manhattan. Shocked by this strange new environment that doesn't operate on a ""happily ever after"" basis, Giselle is now adrift in a chaotic world badly in need of enchantment. But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: Can a storybook view of romance survive in the real world?",2.805571,/65EfHNQ6NCeAoRPNLRhTyLqNZmU.jpg,2007-11-20,Enchanted,False,6.54,661,Robert Philip,Giselle,Prince Edward
835,False,/7ytb78OyijteFpFKKoZsYSvPw2u.jpg,"[80, 53]",298,en,Ocean's Thirteen,"Danny Ocean's team of criminals are back and are composing a plan more personal than ever. When ruthless casino owner Willy Bank double-crosses Reuben Tishkoff, causing a heart attack, Danny Ocean vows that him and his team will do anything to bring Willy Bank and everything he's got down. Even if it includes hiring help from one of their own enemies, Terry Benedict.",4.403194,/k7jNRNN9UuUc2VQg21YXYn3JGVY.jpg,2007-06-07,Ocean's Thirteen,False,6.44,1296,Daniel Ocean,Robert “Rusty” Charles Ryan,Linus Caldwell
836,False,/nq60mZOlrD4mZJg1T4hHUtWTIkN.jpg,"[12, 14, 28, 53]",1979,en,4: Rise of the Silver Surfer,"The Fantastic Four return to the big screen as a new and all powerful enemy threatens the Earth. The seemingly unstoppable 'Silver Surfer', but all is not what it seems and there are old and new enemies that pose a greater threat than the intrepid superheroes realize.",3.863624,/fXpziQgnBnB4bLgjKhjTbLQumE5.jpg,2007-06-13,Fantastic 4: Rise of the Silver Surfer,False,5.43,1522,Reed Richards / Mr. Fantastic,Sue Richards / Invisible Woman,Johnny Storm / Human Torch
837,False,/eKXTOIqSFrfN8WTTxrzHMBNiUpB.jpg,"[10751, 16, 12, 35]",5559,en,Bee Movie,"Barry B. Benson, a bee who has just graduated from college, is disillusioned at his lone career choice: making honey. On a special trip outside the hive, Barry's life is saved by Vanessa, a florist in New York City. As their relationship blossoms, he discovers humans actually eat honey, and subsequently decides to sue us.",2.761938,/QhbOzpYfBOwrRiuTu9otPk919R.jpg,2007-10-28,Bee Movie,False,5.67,691,Barry B. Benson,Vanessa Bloome,Adam Flayman
838,False,/uSWzHRan14Kxe7AgbA43CSN1fXw.jpg,"[18, 80]",4982,en,American Gangster,"Following the death of his employer and mentor, Bumpy Johnson, Frank Lucas establishes himself as the number one importer of heroin in the Harlem district of Manhattan. He does so by buying heroin directly from the source in South East Asia and he comes up with a unique way of importing the drugs into the United States. Based on a true story.",3.306201,/uDSP5H5akJ85xMGSHRtaqHGBRLD.jpg,2007-11-02,American Gangster,False,7.33,887,Frank Lucas,Richie Roberts,Huey Lucas
839,False,/n4wRGNrMblEywTZXnt88W54tYkU.jpg,"[28, 35, 80, 53]",5174,en,Rush Hour 3,"After an attempted assassination on Ambassador Han, Inspector Lee and Detective Carter are back in action as they head to Paris to protect a French woman with knowledge of the Triads' secret leaders. Lee also holds secret meetings with a United Nations authority, but his personal struggles with a Chinese criminal mastermind named Kenji, which reveals that it's Lee's long-lost...brother.",2.743938,/qgaDWYLrnEPJpc5Lp35WbgX7GfS.jpg,2007-08-08,Rush Hour 3,False,6.17,444,Det. James Carter,Chief Insp. Lee,Kenji
840,False,/nnMC0BM6XbjIIrT4miYmMtPGcQV.jpg,"[18, 28, 80, 53]",155,en,The Dark Knight,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",5.836697,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,2008-07-16,The Dark Knight,False,8.07,8060,Bruce Wayne / Batman,Alfred Pennyworth,The Joker
841,False,/wJByCdlvHxoAvmktWaI2jSNzHbl.jpg,"[12, 28]",217,en,Indiana Jones and the Kingdom of the Crystal Skull,"During the Cold War, Soviet agents watch Professor Henry Jones when a young man brings him a coded message from an aged, demented colleague, Henry Oxley. Led by the brilliant Irina Spalko, the Soviets tail Jones and the young man, Mutt, to Peru. With Oxley's code, they find a legendary skull made of a single piece of quartz. If Jones can deliver the skull to its rightful place, all may be well; but if Irina takes it to its origin, she'll gain powers that could endanger the West. Aging professor and young buck join forces with a woman from Jones's past to face the dangers of the jungle, Russia, and the supernatural.",4.044016,/qY1x6v5daMDTr904G3y84WVgpfC.jpg,2008-05-21,Indiana Jones and the Kingdom of the Crystal Skull,False,5.64,1444,Indiana Jones,Irina Spalko,Mutt
842,False,/UJwhgwAxU42cm9XKncO9boFAEV.jpg,"[16, 10751]",9502,en,Kung Fu Panda,"When the Valley of Peace is threatened, lazy Po the panda discovers his destiny as the ""chosen one"" and trains to become a kung fu hero, but transforming the unsleek slacker into a brave warrior won't be easy. It's up to Master Shifu and the Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- to give it a try.",5.121929,/2Paj1nufT0jeSY0G4u3RC31HIGT.jpg,2008-06-04,Kung Fu Panda,False,6.78,1851,Po (voice),Shifu (voice),Master Tigress (voice)
843,False,/2v7jw4jcyubQJhAFPmN01w9kg1t.jpg,"[14, 28]",8960,en,Hancock,"Hancock is a down-and-out superhero who's forced to employ a PR expert to help repair his image when the public grows weary of all the damage he's inflicted during his lifesaving heroics. The agent's idea of imprisoning the antihero to make the world miss him proves successful, but will Hancock stick to his new sense of purpose or slip back into old habits?",4.103238,/dsCxSr4w3g2ylhlZg3v5CB5Pid7.jpg,2008-07-01,Hancock,False,6.02,1660,John Hancock,Mary Embrey,Ray Embrey
844,False,/txtRue33MaXv5HQpTiHPOmOcDxE.jpg,"[35, 10749]",11631,en,Mamma Mia!,"Set on an idyllic Greek island, the plot serves as a background for a wealth of ABBA hit songs. Donna, an independent, single mother who owns a small hotel on the island is about to let go of Sophie, the spirited young daughter she's raised alone. But Sophie has secretly invited three of her mother's ex-lovers in the hopes of finding her father.",3.066693,/husdvXT5x3TDrYBx9nTWGAMZKVY.jpg,2008-06-30,Mamma Mia!,False,6.18,737,Donna,Sam Carmichael,Sophie
845,False,/anxiz37Z9FPKeuCsJcxViSWmPxg.jpg,"[10751, 16]",10527,en,Madagascar: Escape 2 Africa,"Alex, Marty, Melman, Gloria, King Julien, Maurice, the penguins and the chimps are back and still marooned on Madagascar. In the face of this obstacle, the New Yorkers have hatched a plan so crazy it just might work. With military precision, the penguins have repaired an old crashed plane... sort of.",3.231779,/9mohxwknsHcwFBSAAhoQXwFV5zn.jpg,2008-10-30,Madagascar: Escape 2 Africa,False,6.14,1085,Alex (voice),Gloria (voice),Melman (voice)
846,False,/hfZVY8lMiE7HH1cDc2qzSFF6Kbt.jpg,"[12, 28, 53, 80]",10764,en,Quantum of Solace,"Quantum of Solace continues the adventures of James Bond after Casino Royale. Betrayed by Vesper, the woman he loved, 007 fights the urge to make his latest mission personal. Pursuing his determination to uncover the truth, Bond and M interrogate Mr. White, who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined.",5.623792,/6mlNx0Jiqhg3D7NlANT9pidsgPJ.jpg,2008-10-30,Quantum of Solace,False,6.04,2074,James Bond,Camille,Dominic Greene
